
https://blogstage.startpage.com/blog-de/ixquick-news/lesetipp-peter-schaar-truegerische-sicherheit/, 301, https://blogstage.startpage.com/blog-de/datenschutz-news/lesetipp-peter-schaar-truegerische-sicherheit/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/startpage-auf-anti-ueberwachungs-demo/, 301, https://blogstage.startpage.com/blog-de/unternehmens-updates/startpage-auf-anti-ueberwachungs-demo/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/zensur-durch-die-hintertuer/, 301, https://blogstage.startpage.com/blog-de/datenschutz-news/zensur-durch-die-hintertuer/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/datenschutz-made-in-usa/, 301, https://blogstage.startpage.com/blog-de/datenschutz-news/datenschutz-made-in-usa/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/startpage-bildersuche-neue-filter-funktionen/, 301, https://blogstage.startpage.com/blog-de/produkt-updates/startpage-bildersuche-neue-filter-funktionen/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/die-neuen-startpage-features-sind-da/, 301, https://blogstage.startpage.com/blog-de/produkt-updates/die-neuen-startpage-features-sind-da/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/10-november-snowden-livestram-bei-startpage/, 301, https://blogstage.startpage.com/blog-de/unternehmens-updates/10-november-snowden-livestram-bei-startpage/, 200
https://blogstage.startpage.com/blog-de/edward-snowden/edward-snowden-was-hat-sich-geaendert/, 301, https://blogstage.startpage.com/blog-de/datenschutz-news/edward-snowden-was-hat-sich-geaendert/, 200
https://blogstage.startpage.com/blog-de/edward-snowden/praxistipp-tracking-verhindern-2/, 301, https://blogstage.startpage.com/blog-de/datenschutz-news/praxistipp-tracking-verhindern-2/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/zdf-doku-stellt-google-alternative-startpage-vor/, 301, https://blogstage.startpage.com/blog-de/unternehmens-updates/zdf-doku-stellt-google-alternative-startpage-vor/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/startpage-und-ixquick-mehr-als-6-mio-suchanfragen-taeglich/, 301, https://blogstage.startpage.com/blog-de/unternehmens-updates/startpage-und-ixquick-mehr-als-6-mio-suchanfragen-taeglich/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/neu-kindersichere-version-der-suchmaschinen-fuer-schulen-und-bibliotheken/, 301, https://blogstage.startpage.com/blog-de/produkt-updates/neu-kindersichere-version-der-suchmaschinen-fuer-schulen-und-bibliotheken/, 200
https://blogstage.startpage.com/blog-de/ixquick-blog/digitalcourage-jetzt-vorratsspeicherung-stoppen/, 301, https://blogstage.startpage.com/blog-de/, 200
https://blogstage.startpage.com/blog-de/ixquick-blog/yahoo-oder-wie-man-trotz-skandalen-die-gewinne-steigert/, 301, https://blogstage.startpage.com/blog-de/, 200
https://blogstage.startpage.com/blog-de/ixquick-news/startpage-clip-online/, 301, https://blogstage.startpage.com/blog-de/, 200
